user_id,product_id,interaction_type,timestamp
43,488,view,2024-01-13 06:00:00
207,498,view,2024-01-13 07:00:00
780,471,view,2024-01-13 08:00:00
296,384,add_to_cart,2024-01-13 09:00:00
118,178,view,2024-01-13 10:00:00
532,77,view,2024-01-13 11:00:00
222,188,view,2024-01-13 12:00:00
166,480,purchase,2024-01-13 13:00:00
643,498,view,2024-01-13 14:00:00
156,15,view,2024-01-13 15:00:00
184,292,view,2024-01-13 16:00:00
90,497,view,2024-01-13 17:00:00
94,319,view,2024-01-13 18:00:00
13,325,view,2024-01-13 19:00:00
973,214,view,2024-01-13 20:00:00
834,208,view,2024-01-13 21:00:00
805,169,view,2024-01-13 22:00:00
945,330,view,2024-01-13 23:00:00
742,280,view,2024-01-14 00:00:00
834,466,view,2024-01-14 01:00:00
804,305,view,2024-01-14 02:00:00
438,146,view,2024-01-14 03:00:00
538,263,add_to_cart,2024-01-14 04:00:00
587,4,view,2024-01-14 05:00:00
968,90,view,2024-01-14 06:00:00
876,453,view,2024-01-14 07:00:00
936,60,purchase,2024-01-14 08:00:00
811,311,add_to_cart,2024-01-14 09:00:00
150,16,view,2024-01-14 10:00:00
660,227,view,2024-01-14 11:00:00
8,474,view,2024-01-14 12:00:00
29,466,view,2024-01-14 13:00:00
296,29,view,2024-01-14 14:00:00
986,151,add_to_cart,2024-01-14 15:00:00
926,245,view,2024-01-14 16:00:00
721,270,add_to_cart,2024-01-14 17:00:00
640,79,view,2024-01-14 18:00:00
340,433,add_to_cart,2024-01-14 19:00:00
628,289,add_to_cart,2024-01-14 20:00:00
439,153,view,2024-01-14 21:00:00
144,277,view,2024-01-14 22:00:00
942,401,view,2024-01-14 23:00:00
830,279,view,2024-01-15 00:00:00
747,57,view,2024-01-15 01:00:00
519,491,view,2024-01-15 02:00:00
976,465,view,2024-01-15 03:00:00
45,186,purchase,2024-01-15 04:00:00
955,398,view,2024-01-15 05:00:00
239,93,purchase,2024-01-15 06:00:00
952,276,view,2024-01-15 07:00:00
944,158,add_to_cart,2024-01-15 08:00:00
155,275,view,2024-01-15 09:00:00
181,181,view,2024-01-15 10:00:00
215,359,add_to_cart,2024-01-15 11:00:00
88,440,view,2024-01-15 12:00:00
256,77,add_to_cart,2024-01-15 13:00:00
511,466,view,2024-01-15 14:00:00
73,151,view,2024-01-15 15:00:00
931,446,view,2024-01-15 16:00:00
179,238,add_to_cart,2024-01-15 17:00:00
212,289,view,2024-01-15 18:00:00
805,231,add_to_cart,2024-01-15 19:00:00
234,488,add_to_cart,2024-01-15 20:00:00
465,18,view,2024-01-15 21:00:00
751,73,view,2024-01-15 22:00:00
223,417,add_to_cart,2024-01-15 23:00:00
631,416,view,2024-01-16 00:00:00
825,189,view,2024-01-16 01:00:00
264,438,view,2024-01-16 02:00:00
207,17,view,2024-01-16 03:00:00
607,19,view,2024-01-16 04:00:00
885,219,view,2024-01-16 05:00:00
734,326,add_to_cart,2024-01-16 06:00:00
366,483,view,2024-01-16 07:00:00
276,120,view,2024-01-16 08:00:00
380,101,purchase,2024-01-16 09:00:00
743,34,add_to_cart,2024-01-16 10:00:00
309,84,add_to_cart,2024-01-16 11:00:00
631,409,view,2024-01-16 12:00:00
268,196,add_to_cart,2024-01-16 13:00:00
945,330,view,2024-01-16 14:00:00
785,202,view,2024-01-16 15:00:00
64,344,view,2024-01-16 16:00:00
810,341,view,2024-01-16 17:00:00
350,11,add_to_cart,2024-01-16 18:00:00
925,347,view,2024-01-16 19:00:00
915,400,add_to_cart,2024-01-16 20:00:00
494,218,add_to_cart,2024-01-16 21:00:00
523,445,view,2024-01-16 22:00:00
98,253,view,2024-01-16 23:00:00
946,222,view,2024-01-17 00:00:00
71,383,view,2024-01-17 01:00:00
364,369,view,2024-01-17 02:00:00
570,80,purchase,2024-01-17 03:00:00
802,7,view,2024-01-17 04:00:00
763,272,view,2024-01-17 05:00:00
276,227,add_to_cart,2024-01-17 06:00:00
50,16,view,2024-01-17 07:00:00
358,424,add_to_cart,2024-01-17 08:00:00
728,12,view,2024-01-17 09:00:00
906,291,view,2024-01-17 10:00:00
928,241,view,2024-01-17 11:00:00
564,21,view,2024-01-17 12:00:00
783,178,view,2024-01-17 13:00:00
485,427,add_to_cart,2024-01-17 14:00:00
84,228,view,2024-01-17 15:00:00
899,496,purchase,2024-01-17 16:00:00
805,273,view,2024-01-17 17:00:00
638,288,view,2024-01-17 18:00:00
808,297,view,2024-01-17 19:00:00
584,134,purchase,2024-01-17 20:00:00
296,472,view,2024-01-17 21:00:00
236,283,view,2024-01-17 22:00:00
56,404,add_to_cart,2024-01-17 23:00:00
919,153,view,2024-01-18 00:00:00
360,66,add_to_cart,2024-01-18 01:00:00
907,137,view,2024-01-18 02:00:00
110,92,add_to_cart,2024-01-18 03:00:00
192,437,purchase,2024-01-18 04:00:00
904,317,add_to_cart,2024-01-18 05:00:00
93,422,view,2024-01-18 06:00:00
862,259,view,2024-01-18 07:00:00
568,468,purchase,2024-01-18 08:00:00
60,454,view,2024-01-18 09:00:00
650,103,view,2024-01-18 10:00:00
39,481,add_to_cart,2024-01-18 11:00:00
540,55,view,2024-01-18 12:00:00
49,257,view,2024-01-18 13:00:00
420,101,view,2024-01-18 14:00:00
637,198,view,2024-01-18 15:00:00
13,301,view,2024-01-18 16:00:00
992,226,add_to_cart,2024-01-18 17:00:00
36,431,view,2024-01-18 18:00:00
101,463,add_to_cart,2024-01-18 19:00:00
794,237,add_to_cart,2024-01-18 20:00:00
86,26,add_to_cart,2024-01-18 21:00:00
516,121,view,2024-01-18 22:00:00
223,398,add_to_cart,2024-01-18 23:00:00
338,182,view,2024-01-19 00:00:00
960,199,view,2024-01-19 01:00:00
166,302,add_to_cart,2024-01-19 02:00:00
383,255,view,2024-01-19 03:00:00
856,122,purchase,2024-01-19 04:00:00
895,31,view,2024-01-19 05:00:00
376,472,add_to_cart,2024-01-19 06:00:00
471,315,view,2024-01-19 07:00:00
790,479,purchase,2024-01-19 08:00:00
642,285,view,2024-01-19 09:00:00
31,106,view,2024-01-19 10:00:00
375,224,view,2024-01-19 11:00:00
11,273,view,2024-01-19 12:00:00
988,398,view,2024-01-19 13:00:00
302,232,view,2024-01-19 14:00:00
96,420,view,2024-01-19 15:00:00
190,256,view,2024-01-19 16:00:00
453,442,view,2024-01-19 17:00:00
192,496,add_to_cart,2024-01-19 18:00:00
486,24,add_to_cart,2024-01-19 19:00:00
266,109,add_to_cart,2024-01-19 20:00:00
424,191,add_to_cart,2024-01-19 21:00:00
128,347,view,2024-01-19 22:00:00
238,25,view,2024-01-19 23:00:00
920,187,view,2024-01-20 00:00:00
355,288,add_to_cart,2024-01-20 01:00:00
940,116,purchase,2024-01-20 02:00:00
112,338,view,2024-01-20 03:00:00
828,366,view,2024-01-20 04:00:00
446,402,view,2024-01-20 05:00:00
343,37,view,2024-01-20 06:00:00
145,282,view,2024-01-20 07:00:00
65,137,view,2024-01-20 08:00:00
247,227,purchase,2024-01-20 09:00:00
735,320,view,2024-01-20 10:00:00
991,328,purchase,2024-01-20 11:00:00
490,404,add_to_cart,2024-01-20 12:00:00
825,182,add_to_cart,2024-01-20 13:00:00
439,362,add_to_cart,2024-01-20 14:00:00
106,86,add_to_cart,2024-01-20 15:00:00
181,467,add_to_cart,2024-01-20 16:00:00
184,414,add_to_cart,2024-01-20 17:00:00
226,53,view,2024-01-20 18:00:00
777,348,purchase,2024-01-20 19:00:00
790,355,add_to_cart,2024-01-20 20:00:00
909,235,add_to_cart,2024-01-20 21:00:00
89,447,add_to_cart,2024-01-20 22:00:00
688,267,view,2024-01-20 23:00:00
530,287,view,2024-01-21 00:00:00
371,433,view,2024-01-21 01:00:00
972,496,view,2024-01-21 02:00:00
936,487,add_to_cart,2024-01-21 03:00:00
913,100,view,2024-01-21 04:00:00
399,478,view,2024-01-21 05:00:00
106,87,view,2024-01-21 06:00:00
271,403,view,2024-01-21 07:00:00
975,396,add_to_cart,2024-01-21 08:00:00
831,15,add_to_cart,2024-01-21 09:00:00
503,415,view,2024-01-21 10:00:00
679,427,view,2024-01-21 11:00:00
525,101,view,2024-01-21 12:00:00
849,165,view,2024-01-21 13:00:00
32,463,view,2024-01-21 14:00:00
393,29,purchase,2024-01-21 15:00:00
40,114,view,2024-01-21 16:00:00
660,107,view,2024-01-21 17:00:00
218,410,view,2024-01-21 18:00:00
731,364,add_to_cart,2024-01-21 19:00:00
981,130,add_to_cart,2024-01-21 20:00:00
82,84,add_to_cart,2024-01-21 21:00:00
845,271,view,2024-01-21 22:00:00
720,244,add_to_cart,2024-01-21 23:00:00
201,388,view,2024-01-22 00:00:00
447,214,view,2024-01-22 01:00:00
844,306,view,2024-01-22 02:00:00
428,166,view,2024-01-22 03:00:00
38,279,add_to_cart,2024-01-22 04:00:00
211,59,purchase,2024-01-22 05:00:00
444,90,view,2024-01-22 06:00:00
327,371,add_to_cart,2024-01-22 07:00:00
761,331,add_to_cart,2024-01-22 08:00:00
227,412,purchase,2024-01-22 09:00:00
48,194,view,2024-01-22 10:00:00
18,123,view,2024-01-22 11:00:00
912,136,view,2024-01-22 12:00:00
439,413,add_to_cart,2024-01-22 13:00:00
807,139,view,2024-01-22 14:00:00
708,229,view,2024-01-22 15:00:00
187,274,view,2024-01-22 16:00:00
345,439,view,2024-01-22 17:00:00
224,50,add_to_cart,2024-01-22 18:00:00
830,398,add_to_cart,2024-01-22 19:00:00
488,118,add_to_cart,2024-01-22 20:00:00
909,202,add_to_cart,2024-01-22 21:00:00
877,483,view,2024-01-22 22:00:00
849,393,view,2024-01-22 23:00:00
229,483,view,2024-01-23 00:00:00
390,395,view,2024-01-23 01:00:00
979,191,view,2024-01-23 02:00:00
589,364,add_to_cart,2024-01-23 03:00:00
188,460,view,2024-01-23 04:00:00
858,323,add_to_cart,2024-01-23 05:00:00
270,181,view,2024-01-23 06:00:00
607,423,view,2024-01-23 07:00:00
310,78,view,2024-01-23 08:00:00
132,440,view,2024-01-23 09:00:00
551,412,view,2024-01-23 10:00:00
72,75,view,2024-01-23 11:00:00
793,295,view,2024-01-23 12:00:00
845,281,view,2024-01-23 13:00:00
672,21,view,2024-01-23 14:00:00
187,394,add_to_cart,2024-01-23 15:00:00
486,171,add_to_cart,2024-01-23 16:00:00
191,15,view,2024-01-23 17:00:00
422,211,add_to_cart,2024-01-23 18:00:00
120,48,add_to_cart,2024-01-23 19:00:00
220,86,add_to_cart,2024-01-23 20:00:00
53,149,view,2024-01-23 21:00:00
734,188,view,2024-01-23 22:00:00
451,372,add_to_cart,2024-01-23 23:00:00
412,492,view,2024-01-24 00:00:00
643,480,purchase,2024-01-24 01:00:00
237,306,add_to_cart,2024-01-24 02:00:00
758,151,view,2024-01-24 03:00:00
738,141,view,2024-01-24 04:00:00
720,69,view,2024-01-24 05:00:00
406,260,view,2024-01-24 06:00:00
608,476,view,2024-01-24 07:00:00
422,334,view,2024-01-24 08:00:00
712,456,view,2024-01-24 09:00:00
247,9,view,2024-01-24 10:00:00
72,121,purchase,2024-01-24 11:00:00
830,371,view,2024-01-24 12:00:00
185,419,purchase,2024-01-24 13:00:00
6,101,purchase,2024-01-24 14:00:00
206,149,view,2024-01-24 15:00:00
544,442,add_to_cart,2024-01-24 16:00:00
611,146,view,2024-01-24 17:00:00
906,353,add_to_cart,2024-01-24 18:00:00
387,456,view,2024-01-24 19:00:00
768,243,view,2024-01-24 20:00:00
699,241,view,2024-01-24 21:00:00
76,337,view,2024-01-24 22:00:00
177,43,view,2024-01-24 23:00:00
827,95,view,2024-01-25 00:00:00
799,226,view,2024-01-25 01:00:00
349,6,view,2024-01-25 02:00:00
255,214,view,2024-01-25 03:00:00
837,206,view,2024-01-25 04:00:00
702,67,view,2024-01-25 05:00:00
308,396,view,2024-01-25 06:00:00
345,100,add_to_cart,2024-01-25 07:00:00
127,12,view,2024-01-25 08:00:00
937,237,add_to_cart,2024-01-25 09:00:00
287,322,view,2024-01-25 10:00:00
766,258,add_to_cart,2024-01-25 11:00:00
725,399,view,2024-01-25 12:00:00
762,407,view,2024-01-25 13:00:00
596,413,view,2024-01-25 14:00:00
487,337,view,2024-01-25 15:00:00
383,480,view,2024-01-25 16:00:00
406,135,view,2024-01-25 17:00:00
388,222,purchase,2024-01-25 18:00:00
525,156,view,2024-01-25 19:00:00
557,142,view,2024-01-25 20:00:00
639,428,add_to_cart,2024-01-25 21:00:00
938,158,view,2024-01-25 22:00:00
626,465,add_to_cart,2024-01-25 23:00:00
945,416,view,2024-01-26 00:00:00
276,494,add_to_cart,2024-01-26 01:00:00
500,326,view,2024-01-26 02:00:00
717,371,add_to_cart,2024-01-26 03:00:00
337,344,add_to_cart,2024-01-26 04:00:00
950,262,view,2024-01-26 05:00:00
932,283,view,2024-01-26 06:00:00
481,338,view,2024-01-26 07:00:00
897,344,purchase,2024-01-26 08:00:00
911,229,view,2024-01-26 09:00:00
973,376,view,2024-01-26 10:00:00
273,280,view,2024-01-26 11:00:00
920,358,view,2024-01-26 12:00:00
58,290,view,2024-01-26 13:00:00
328,168,purchase,2024-01-26 14:00:00
731,47,view,2024-01-26 15:00:00
109,463,add_to_cart,2024-01-26 16:00:00
279,203,view,2024-01-26 17:00:00
686,214,view,2024-01-26 18:00:00
328,246,view,2024-01-26 19:00:00
776,24,view,2024-01-26 20:00:00
315,321,purchase,2024-01-26 21:00:00
474,274,add_to_cart,2024-01-26 22:00:00
111,44,view,2024-01-26 23:00:00
699,332,view,2024-01-27 00:00:00
781,313,view,2024-01-27 01:00:00
935,363,purchase,2024-01-27 02:00:00
229,156,add_to_cart,2024-01-27 03:00:00
497,488,add_to_cart,2024-01-27 04:00:00
156,380,view,2024-01-27 05:00:00
473,199,view,2024-01-27 06:00:00
701,407,view,2024-01-27 07:00:00
272,469,view,2024-01-27 08:00:00
887,162,view,2024-01-27 09:00:00
2,395,view,2024-01-27 10:00:00
758,470,view,2024-01-27 11:00:00
722,234,add_to_cart,2024-01-27 12:00:00
511,163,add_to_cart,2024-01-27 13:00:00
913,116,view,2024-01-27 14:00:00
286,93,view,2024-01-27 15:00:00
871,42,view,2024-01-27 16:00:00
13,284,add_to_cart,2024-01-27 17:00:00
608,379,add_to_cart,2024-01-27 18:00:00
498,210,add_to_cart,2024-01-27 19:00:00
733,206,add_to_cart,2024-01-27 20:00:00
238,466,view,2024-01-27 21:00:00
94,220,view,2024-01-27 22:00:00
338,280,view,2024-01-27 23:00:00
781,136,view,2024-01-28 00:00:00
171,106,add_to_cart,2024-01-28 01:00:00
981,118,view,2024-01-28 02:00:00
606,237,view,2024-01-28 03:00:00
661,309,view,2024-01-28 04:00:00
624,456,purchase,2024-01-28 05:00:00
567,388,view,2024-01-28 06:00:00
849,475,add_to_cart,2024-01-28 07:00:00
936,100,view,2024-01-28 08:00:00
467,261,view,2024-01-28 09:00:00
628,481,view,2024-01-28 10:00:00
143,305,add_to_cart,2024-01-28 11:00:00
201,354,view,2024-01-28 12:00:00
180,286,add_to_cart,2024-01-28 13:00:00
714,328,view,2024-01-28 14:00:00
364,103,view,2024-01-28 15:00:00
479,63,purchase,2024-01-28 16:00:00
565,175,view,2024-01-28 17:00:00
471,282,view,2024-01-28 18:00:00
384,441,add_to_cart,2024-01-28 19:00:00
692,293,view,2024-01-28 20:00:00
926,226,add_to_cart,2024-01-28 21:00:00
417,7,view,2024-01-28 22:00:00
825,127,view,2024-01-28 23:00:00
308,424,view,2024-01-29 00:00:00
649,92,add_to_cart,2024-01-29 01:00:00
694,423,view,2024-01-29 02:00:00
367,190,add_to_cart,2024-01-29 03:00:00
1,359,purchase,2024-01-29 04:00:00
44,476,view,2024-01-29 05:00:00
739,462,view,2024-01-29 06:00:00
